"phrase_id","phrase_text","phrase_length","red_flag","phrase_index"
"4678","do",1,0,"-1"
"4685","good",1,0,"-1"
"4686","example",1,0,"-1"
"4687","successful",1,0,"-1"
"4693","army",1,0,"-1"
"4695","police",1,0,"-1"
"4696","her",1,0,"-1"
"4698","she",1,0,"-1"
"4699","military",1,0,"-1"
"4700","man",1,0,"-1"
"4702","flies",1,0,"-1"
"4704","inside",1,0,"-1"
"4706","girl",1,0,"-1"
"4711","along",1,0,"-1"
"4713","able",1,0,"-1"
"4714","give",1,0,"-1"
"4716","arrived",1,0,"-1"
"4718","period",1,0,"-1"
"4719","died",1,0,"-1"
"4720","authorities",1,0,"-1"
"4724","reported",1,0,"-1"
"4726","down",1,0,"-1"
"4728","southern",1,0,"-1"
"4731","flying",1,0,"-1"
"4732","material",1,0,"-1"
"4736","created",1,0,"-1"
"4745","helped",1,0,"-1"
"4749","modern",1,0,"-1"
"4750","era",1,0,"-1"
"4751","press",1,0,"-1"
"4752","went",1,0,"-1"
"4757","paul",1,0,"-1"
"4763","killed",1,0,"-1"
"4769","tape",1,0,"-1"
"4770","couple",1,0,"-1"
"4771","convict",1,0,"-1"
"4772","ten",1,0,"-1"
"4773","months",1,0,"-1"
"4774","again",1,0,"-1"
"4777","french",1,0,"-1"
"4778","captured",1,0,"-1"
"4779","video",1,0,"-1"
"4780","once",1,0,"-1"
"4781","began",1,0,"-1"
"4782","play",1,0,"-1"
"4783","role",1,0,"-1"
"4787","establish",1,0,"-1"
"4791","understanding",1,0,"-1"
"4793","narrow",1,0,"-1"
"4795","canada",1,0,"-1"
"4803","dam",1,0,"-1"
"4804","diego",1,0,"-1"
"4805","battle",1,0,"-1"
"4808","lee",1,0,"-1"
"4810","robert",1,0,"-1"
"4811","hall",1,0,"-1"
"4812","fifth",1,0,"-1"
"4814","william",1,0,"-1"
"4829","earlier",1,0,"-1"
"4831","9",1,0,"-1"
"4832","14",1,0,"-1"
"4835","fly",1,0,"-1"
"4837","michigan",1,0,"-1"
"4838","university",1,0,"-1"
"4839","stated",1,0,"-1"
"4844","week",1,0,"-1"
"4845","half",1,0,"-1"
"4846","big",1,0,"-1"
"4849","gave",1,0,"-1"
"4852","margin",1,0,"-1"
"4853","yet",1,0,"-1"
"4855","him",1,0,"-1"
"4860","prosecutor",1,0,"-1"
"4864","critical",1,0,"-1"
"4872","1993",1,0,"-1"
"4879","further",1,0,"-1"
"4880","popular",1,0,"-1"
"4881","culture",1,0,"-1"
"4882","brazil",1,0,"-1"
"4908","maximum",1,0,"-1"
"4911","environment",1,0,"-1"
"4919","done",1,0,"-1"
"4926","movies",1,0,"-1"
"4927","television",1,0,"-1"
"4928","interest",1,0,"-1"
"4929","increased",1,0,"-1"
"4933","fields",1,0,"-1"
"4934","research",1,0,"-1"
"4936","veterinary",1,0,"-1"
"4943","effect",1,0,"-1"
"4947","documentary",1,0,"-1"
"4948","shows",1,0,"-1"
"4949","society",1,0,"-1"
"4950","notable",1,0,"-1"
"4951","american",1,0,"-1"
"4953","north",1,0,"-1"
"4954","carolina",1,0,"-1"
"4955","texas",1,0,"-1"
"4956","m",1,0,"-1"
"4958","dedicated",1,0,"-1"
"4959","entire",1,0,"-1"
"4960","degree",1,0,"-1"
"4963","towards",1,0,"-1"
"4964","training",1,0,"-1"
"4967","west",1,0,"-1"
"4968","virginia",1,0,"-1"
"4969","largest",1,0,"-1"
"4972","increase",1,0,"-1"
"4975","public",1,0,"-1"
"4978","life",1,0,"-1"
"4982","however",1,0,"-1"
"4996","day",1,0,"-1"
"4998","lines",1,0,"-1"
"5005","sense",1,0,"-1"
"5011","minute",1,0,"-1"
"5014","gun",1,0,"-1"
"5016","season",1,0,"-1"
"5017","house",1,0,"-1"
"5018","sometimes",1,0,"-1"
"5020","TV",1,0,"-1"
"5023","experience",1,0,"-1"
"5026","train",1,0,"-1"
"5033","behind",1,0,"-1"
"5035","allowed",1,0,"-1"
"5037","back",1,0,"-1"
"5040","consists",1,0,"-1"
"5045","firm",1,0,"-1"
"5047","growing",1,0,"-1"
"5052","age",1,0,"-1"
"5053","range",1,0,"-1"
"5057","third",1,0,"-1"
"5060","target",1,0,"-1"
"5062","becomes",1,0,"-1"
"5064","reach",1,0,"-1"
"5067","results",1,0,"-1"
"5071","human",1,0,"-1"
"5073","currently",1,0,"-1"
"5084","generally",1,0,"-1"
"5085","whereas",1,0,"-1"
"5086","proved",1,0,"-1"
"5087","better",1,0,"-1"
"5089","higher",1,0,"-1"
"5090","success",1,0,"-1"
"5091","rate",1,0,"-1"
"5095","complete",1,0,"-1"
"5103","error",1,0,"-1"
"5105","forensic entomology",2,0,"-1"
"5119","series of",2,0,"-1"
"5124","set of",2,0,"-1"
"5137","up to",2,0,"-1"
"5143","a strong",2,0,"-1"
"5148","the evidence",2,0,"-1"
"5155","there is",2,0,"-1"
"5170","may be",2,0,"-1"
"5182","that are",2,0,"-1"
"5185","from the",2,0,"-1"
"5187","in order",2,0,"-1"
"5188","order to",2,0,"-1"
"5193","and is",2,0,"-1"
"5194","is not",2,0,"-1"
"5201","must be",2,0,"-1"
"5205","there are",2,0,"-1"
"5215","of these",2,0,"-1"
"5234","states that",2,0,"-1"
"5235","that the",2,0,"-1"
"5269","be a",2,0,"-1"
"5298","given by",2,0,"-1"
"5303","used to",2,0,"-1"
"5322","the case",2,0,"-1"
"5327","that it",2,0,"-1"
"5329","from a",2,0,"-1"
"5350","using the",2,0,"-1"
"5356","have been",2,0,"-1"
"5357","used as",2,0,"-1"
"5370","into the",2,0,"-1"
"5374","upon the",2,0,"-1"
"5417","it to",2,0,"-1"
"5431","have a",2,0,"-1"
"5438","to have",2,0,"-1"
"5439","have the",2,0,"-1"
"5486","to take",2,0,"-1"
"5517","in their",2,0,"-1"
"5524","and other",2,0,"-1"
"5531","this is",2,0,"-1"
"5532","is one",2,0,"-1"
"5533","the main",2,0,"-1"
"5543","they are",2,0,"-1"
"5547","of scientific",2,0,"-1"
"5593","that they",2,0,"-1"
"5595","following the",2,0,"-1"
"5607","in its",2,0,"-1"
"5622","are more",2,0,"-1"
"5640","with an",2,0,"-1"
"5656","a large",2,0,"-1"
"5683","in a",2,0,"-1"
"5708","without a",2,0,"-1"
"5727","which is",2,0,"-1"
"5729","believed to",2,0,"-1"
"5749","the other",2,0,"-1"
"5784","a few",2,0,"-1"
"5802","at a",2,0,"-1"
"5812","associated with",2,0,"-1"
"5839","the time",2,0,"-1"
"5840","time of",2,0,"-1"
"5843","parts of",2,0,"-1"
"5845","type of",2,0,"-1"
"5849","under the",2,0,"-1"
"5886","a little",2,0,"-1"
"5898","be used",2,0,"-1"
"5956","the crime",2,0,"-1"
"5969","who had",2,0,"-1"
"6026","then the",2,0,"-1"
"6029","of this",2,0,"-1"
"6060","if the",2,0,"-1"
"6065","after the",2,0,"-1"
"6073","of natural",2,0,"-1"
"6093","for a",2,0,"-1"
"6105","when the",2,0,"-1"
"6120","forensic entomologist",2,0,"-1"
"6157","the following",2,0,"-1"
"6173","the type",2,0,"-1"
"6183","and a",2,0,"-1"
"6197","crime scene",2,0,"-1"
"6199","should be",2,0,"-1"
"6218","about the",2,0,"-1"
"6227","the body",2,0,"-1"
"6247","all the",2,0,"-1"
"6347","is an",2,0,"-1"
"6396","are the",2,0,"-1"
"6408","the first",2,0,"-1"
"6425","of their",2,0,"-1"
"6482","a record",2,0,"-1"
"6483","the ground",2,0,"-1"
"6515","most of",2,0,"-1"
"6523","found in",2,0,"-1"
"6536","the same",2,0,"-1"
"6541","because of",2,0,"-1"
"6608","site of",2,0,"-1"
"6615","of all",2,0,"-1"
"6649","will be",2,0,"-1"
"6662","the last",2,0,"-1"
"6676","list of",2,0,"-1"
"6700","throughout the",2,0,"-1"
"6735","and to",2,0,"-1"
"6746","is called",2,0,"-1"
"6767","used for",2,0,"-1"
"6801","and it",2,0,"-1"
"6803","would be",2,0,"-1"
"6811","the subject",2,0,"-1"
"6825","before the",2,0,"-1"
"6838","over the",2,0,"-1"
"6945","through the",2,0,"-1"
"6967","and in",2,0,"-1"
"6976","but the",2,0,"-1"
"7026","prior to",2,0,"-1"
"7068","you do",2,0,"-1"
"7082","to see",2,0,"-1"
"7085","he is",2,0,"-1"
"7112","a family",2,0,"-1"
"7119","of her",2,0,"-1"
"7128","she had",2,0,"-1"
"7136","on may",2,0,"-1"
"7139","number of",2,0,"-1"
"7156","a number",2,0,"-1"
"7179","along with",2,0,"-1"
"7186","that time",2,0,"-1"
"7189","able to",2,0,"-1"
"7201","period of",2,0,"-1"
"7218","to get",2,0,"-1"
"7224","use of",2,0,"-1"
"7231","was used",2,0,"-1"
"7266","could not",2,0,"-1"
"7317","into a",2,0,"-1"
"7362","over a",2,0,"-1"
"7375","began to",2,0,"-1"
"7376","to play",2,0,"-1"
"7421","united states",2,0,"-1"
"7441","san diego",2,0,"-1"
"7444","became a",2,0,"-1"
"7469","from her",2,0,"-1"
"7472","the night",2,0,"-1"
"7509","than the",2,0,"-1"
"7521","as he",2,0,"-1"
"7541","state university",2,0,"-1"
"7542","stated that",2,0,"-1"
"7548","his own",2,0,"-1"
"7577","including the",2,0,"-1"
"7585","by a",2,0,"-1"
"7629","was the",2,0,"-1"
"7644","role in",2,0,"-1"
"7688","a group",2,0,"-1"
"7751","could be",2,0,"-1"
"7766","a more",2,0,"-1"
"7830","north carolina",2,0,"-1"
"7896","of an",2,0,"-1"
"7898","which are",2,0,"-1"
"7980","a season",2,0,"-1"
"8023","she was",2,0,"-1"
"8035","back to",2,0,"-1"
"8036","to her",2,0,"-1"
"8044","consists of",2,0,"-1"
"8047","a very",2,0,"-1"
"8053","the new",2,0,"-1"
"8097","the age",2,0,"-1"
"8107","the third",2,0,"-1"
"8112","the target",2,0,"-1"
"8119","the larvae",2,0,"-1"
"8126","reach the",2,0,"-1"
"8215","had a",2,0,"-1"
"8219","in new",2,0,"-1"
"8243","and two",2,0,"-1"
"8362","in order to",3,0,"-1"
"8739","is one of",3,0,"-1"
"9467","the type of",3,0,"-1"
"9751","of the body",3,0,"-1"
"9887","most of the",3,0,"-1"
"10075","well as the",3,0,"-1"
"10088","found in the",3,0,"-1"
"10707","a number of",3,0,"-1"
"11027","the united states",3,0,"-1"
"11764","in the first",3,0,"-1"
"11821","there is a",3,0,"-1"
"13676","as well as the",4,0,"-1"
"14586","in the united states",4,0,"-1"
"18633","theatre",1,0,"-1"
"18636","october",1,0,"-1"
"18637","december",1,0,"-1"
"18640","theme",1,0,"-1"
"18641","official",1,0,"-1"
"18642","association",1,0,"-1"
"18643","education",1,0,"-1"
"18648","educational",1,0,"-1"
"18649","1979",1,0,"-1"
"18651","drama",1,0,"-1"
"18652","speech",1,0,"-1"
"18654","language",1,0,"-1"
"18655","america",1,0,"-1"
"18656","served",1,0,"-1"
"18657","languages",1,0,"-1"
"18661","hewitt",1,0,"-1"
"18662","illinois",1,0,"-1"
"18667","bennett",1,0,"-1"
"18668","jean",1,0,"-1"
"18673","the theatre",2,0,"-1"
"18702","on their",2,0,"-1"
"18709","the journal",2,0,"-1"
"18724","the american",2,0,"-1"
"19111","folk",1,0,"-1"
"19112","rock",1,0,"-1"
"19113","buffalo",1,0,"-1"
"19115","featured",1,0,"-1"
"19122","bruce",1,0,"-1"
"19123","palmer",1,0,"-1"
"19124","jim",1,0,"-1"
"19126","producer",1,0,"-1"
"19127","engineer",1,0,"-1"
"19131","completed",1,0,"-1"
"19135","members",1,0,"-1"
"19136","appear",1,0,"-1"
"19137","cover",1,0,"-1"
"19140","appeared",1,0,"-1"
"19141","six",1,0,"-1"
"19142","tracks",1,0,"-1"
"19143","home",1,0,"-1"
"19144","hard",1,0,"-1"
"19150","quite",1,0,"-1"
"19151","rain",1,0,"-1"
"19152","august",1,0,"-1"
"19153","1967",1,0,"-1"
"19154","contest",1,0,"-1"
"19155","run",1,0,"-1"
"19156","los",1,0,"-1"
"19157","angeles",1,0,"-1"
"19160","write",1,0,"-1"
"19161","poem",1,0,"-1"
"19162","prize",1,0,"-1"
"19166","winning",1,0,"-1"
"19167","entry",1,0,"-1"
"19170","did",1,0,"-1"
"19171","songs",1,0,"-1"
"19172","authors",1,0,"-1"
"19174","child",1,0,"-1"
"19175","acoustic",1,0,"-1"
"19176","career",1,0,"-1"
"19177","woman",1,0,"-1"
"19178","tunes",1,0,"-1"
"19180","solo",1,0,"-1"
"19182","song",1,0,"-1"
"19183","create",1,0,"-1"
"19186","nash",1,0,"-1"
"19187","concert",1,0,"-1"
"19196","rock band",2,0,"-1"
"19216","was released",2,0,"-1"
"19241","group is",2,0,"-1"
"19244","appeared on",2,0,"-1"
"19268","were the",2,0,"-1"
"19269","the result",2,0,"-1"
"19277","los angeles",2,0,"-1"
"19288","music and",2,0,"-1"
"19289","and recorded",2,0,"-1"
"19290","recorded by",2,0,"-1"
"19301","was written",2,0,"-1"
"19324","his career",2,0,"-1"
"19331","he performed",2,0,"-1"
"19344","song to",2,0,"-1"
"19351","a major",2,0,"-1"
"19433","from the album",3,0,"-1"
"19479","was written by",3,0,"-1"
"19848","bishop",1,0,"-1"
"19849","methodist",1,0,"-1"
"19850","church",1,0,"-1"
"19852","1992",1,0,"-1"
"19853","born",1,0,"-1"
"19855","kentucky",1,0,"-1"
"19856","spent",1,0,"-1"
"19859","florida",1,0,"-1"
"19861","married",1,0,"-1"
"19863","thomas",1,0,"-1"
"19865","students",1,0,"-1"
"19866","children",1,0,"-1"
"19871","business",1,0,"-1"
"19875","theology",1,0,"-1"
"19877","school",1,0,"-1"
"19879","atlanta",1,0,"-1"
"19880","georgia",1,0,"-1"
"19882","project",1,0,"-1"
"19885","relationship",1,0,"-1"
"19890","management",1,0,"-1"
"19891","program",1,0,"-1"
"19894","corporation",1,0,"-1"
"19897","alpha",1,0,"-1"
"19901","churches",1,0,"-1"
"19902","annual",1,0,"-1"
"19903","conference",1,0,"-1"
"19905","lake",1,0,"-1"
"19909","appointed",1,0,"-1"
"19911","miami",1,0,"-1"
"19912","district",1,0,"-1"
"19915","board",1,0,"-1"
"19917","president",1,0,"-1"
"19918","union",1,0,"-1"
"19919","campus",1,0,"-1"
"19920","larger",1,0,"-1"
"19925","participated",1,0,"-1"
"19927","schools",1,0,"-1"
"19928","christian",1,0,"-1"
"19929","mission",1,0,"-1"
"19944","bishop of",2,0,"-1"
"19945","united methodist",2,0,"-1"
"19946","methodist church",2,0,"-1"
"19948","in 1992",2,0,"-1"
"19950","was born",2,0,"-1"
"19951","born in",2,0,"-1"
"19958","in march",2,0,"-1"
"19997","school of",2,0,"-1"
"20028","is also",2,0,"-1"
"20029","also a",2,0,"-1"
"20036","of his",2,0,"-1"
"20051","he was",2,0,"-1"
"20089","he also",2,0,"-1"
"20128","of the united",3,0,"-1"
"20130","united methodist church",3,0,"-1"
"20133","was born in",3,0,"-1"
"20606","lemur",1,0,"-1"
"20610","native",1,0,"-1"
"20611","western",1,0,"-1"
"20612","madagascar",1,0,"-1"
"20613","named",1,0,"-1"
"20614","john",1,0,"-1"
"20615","discovered",1,0,"-1"
"20616","star",1,0,"-1"
"20620","lemurs",1,0,"-1"
"20621","shown",1,0,"-1"
"20622","operation",1,0,"-1"
"20628","1990",1,0,"-1"
"20631","led",1,0,"-1"
"20635","described",1,0,"-1"
"20636","november",1,0,"-1"
"20638","animal",1,0,"-1"
"20640","skin",1,0,"-1"
"20641","white",1,0,"-1"
"20645","plate",1,0,"-1"
"20651","diet",1,0,"-1"
"20652","leaves",1,0,"-1"
"20654","living",1,0,"-1"
"20655","families",1,0,"-1"
"20656","population",1,0,"-1"
"20668","limited",1,0,"-1"
"20670","de",1,0,"-1"
"20672","nature",1,0,"-1"
"20676","probably",1,0,"-1"
"20677","threatened",1,0,"-1"
"20678","becoming",1,0,"-1"
"20679","extinct",1,0,"-1"
"20680","long",1,0,"-1"
"20681","size",1,0,"-1"
"20682","unknown",1,0,"-1"
"20683","far",1,0,"-1"
"20686","village",1,0,"-1"
"20688","slightly",1,0,"-1"
"20689","pale",1,0,"-1"
"20690","upper",1,0,"-1"
"20691","head",1,0,"-1"
"20692","above",1,0,"-1"
"20696","triangular",1,0,"-1"
"20699","black",1,0,"-1"
"20701","shape",1,0,"-1"
"20702","line",1,0,"-1"
"20705","v",1,0,"-1"
"20713","tail",1,0,"-1"
"20717","base",1,0,"-1"
"20718","surface",1,0,"-1"
"20719","lower",1,0,"-1"
"20720","limbs",1,0,"-1"
"20723","inner",1,0,"-1"
"20724","light",1,0,"-1"
"20725","thin",1,0,"-1"
"20731","known as",2,0,"-1"
"20736","native to",2,0,"-1"
"20746","the species",2,0,"-1"
"20774","species was",2,0,"-1"
"20775","was first",2,0,"-1"
"20787","led by",2,0,"-1"
"20793","described as",2,0,"-1"
"20877","the size",2,0,"-1"
"20878","size of",2,0,"-1"
"20888","is found",2,0,"-1"
"20902","above the",2,0,"-1"
"20930","a line",2,0,"-1"
"20934","that is",2,0,"-1"
"20958","the head",2,0,"-1"
"20979","the base",2,0,"-1"
"20983","the lower",2,0,"-1"
"20986","species is",2,0,"-1"
"20987","is white",2,0,"-1"
"20991","the upper",2,0,"-1"
"21155","the size of",3,0,"-1"
"21156","size of the",3,0,"-1"
"21167","it is found",3,0,"-1"
"21168","is found in",3,0,"-1"
"21431","the size of the",4,0,"-1"
"21442","it is found in",4,0,"-1"
"21790","scraper",1,0,"-1"
"21791","scrapers",1,0,"-1"
"21797","term",1,0,"-1"
"21800","stone",1,0,"-1"
"21807","true",1,0,"-1"
"21808","defined",1,0,"-1"
"21812","end",1,0,"-1"
"21821","something",1,0,"-1"
"21823","sharp",1,0,"-1"
"21824","rest",1,0,"-1"
"21825","sides",1,0,"-1"
"21829","circle",1,0,"-1"
"21831","working",1,0,"-1"
"21832","edges",1,0,"-1"
"21833","convex",1,0,"-1"
"21836","lateral",1,0,"-1"
"21838","variety",1,0,"-1"
"21842","sites",1,0,"-1"
"21843","archaeological",1,0,"-1"
"21846","fall",1,0,"-1"
"21847","edge",1,0,"-1"
"21848","angle",1,0,"-1"
"21854","addition",1,0,"-1"
"21855","wood",1,0,"-1"
"21861","bone",1,0,"-1"
"21862","likely",1,0,"-1"
"21870","smaller",1,0,"-1"
"21873","ones",1,0,"-1"
"21878","itself",1,0,"-1"
"21881","uses",1,0,"-1"
"21883","axis",1,0,"-1"
"21884","tuning",1,0,"-1"
"21886","notch",1,0,"-1"
"21887","dimensions",1,0,"-1"
"21896","damage",1,0,"-1"
"21902","acute",1,0,"-1"
"21904","concave",1,0,"-1"
"21907","in archaeology",2,0,"-1"
"21936","the only",2,0,"-1"
"21941","base of",2,0,"-1"
"21975","may have",2,0,"-1"
"21985","the end",2,0,"-1"
"21986","end of",2,0,"-1"
"21995","the rest",2,0,"-1"
"21996","rest of",2,0,"-1"
"22090","in addition",2,0,"-1"
"22096","the term",2,0,"-1"
"22107","to reach",2,0,"-1"
"22155","are found",2,0,"-1"
"22163","the point",2,0,"-1"
"22168","the two",2,0,"-1"
"22215","were to",2,0,"-1"
"22216","to work",2,0,"-1"
"22223","along the",2,0,"-1"
"22257","determined by",2,0,"-1"
"22276","in many",2,0,"-1"
"22299","to their",2,0,"-1"
"22382","the base of",3,0,"-1"
"22433","the end of",3,0,"-1"
"22448","the rest of",3,0,"-1"
"22501","of the most",3,0,"-1"
"22570","to reach the",3,0,"-1"
"22784","end of the",3,0,"-1"
"24016","muscles",1,0,"-1"
"24026","condition",1,0,"-1"
"24027","additional",1,0,"-1"
"24028","begins",1,0,"-1"
"24030","floor",1,0,"-1"
"24031","arms",1,0,"-1"
"24037","stress",1,0,"-1"
"24051","replaced",1,0,"-1"
"24052","programs",1,0,"-1"
"24058","fat",1,0,"-1"
"24061","muscle",1,0,"-1"
"24063","loss",1,0,"-1"
"24064","losing",1,0,"-1"
"24065","movement",1,0,"-1"
"24067","away",1,0,"-1"
"24073","front",1,0,"-1"
"24079","doing",1,0,"-1"
"24083","pain",1,0,"-1"
"24085","risk",1,0,"-1"
"24086","injury",1,0,"-1"
"24089","against",1,0,"-1"
"24111","and also",2,0,"-1"
"24152","and then",2,0,"-1"
"24192","do not",2,0,"-1"
"24243","the front",2,0,"-1"
"24291","risk of",2,0,"-1"
"24982","fungus",1,0,"-1"
"24983","genus",1,0,"-1"
"24986","c",1,0,"-1"
"24993","the genus",2,0,"-1"
"24994","genus of",2,0,"-1"
"25042","summer",1,0,"-1"
"25043","olympics",1,0,"-1"
"25044","men",1,0,"-1"
"25046","x",1,0,"-1"
"25048","event",1,0,"-1"
"25049","barcelona",1,0,"-1"
"25051","total",1,0,"-1"
"25052","nations",1,0,"-1"
"25060","minutes",1,0,"-1"
"25062","br",1,0,"-1"
"25065","summer olympics",2,0,"-1"
"25111","set a",2,0,"-1"
"25116","br br",2,0,"-1"
"25173","set a new",3,0,"-1"
"25295","baseball",1,0,"-1"
"25296","player",1,0,"-1"
"25297","seasons",1,0,"-1"
"25298","cleveland",1,0,"-1"
"25299","indians",1,0,"-1"
"25300","angels",1,0,"-1"
"25301","york",1,0,"-1"
"25302","yankees",1,0,"-1"
"25303","padres",1,0,"-1"
"25304","cincinnati",1,0,"-1"
"25305","reds",1,0,"-1"
"25306","chicago",1,0,"-1"
"25313","2010",1,0,"-1"
"25314","manager",1,0,"-1"
"25318","2012",1,0,"-1"
"25319","selected",1,0,"-1"
"25326","professional baseball",2,0,"-1"
"25327","baseball player",2,0,"-1"
"25329","who played",2,0,"-1"
"25336","new york",2,0,"-1"
"25337","york yankees",2,0,"-1"
"25344","major league",2,0,"-1"
"25345","league baseball",2,0,"-1"
"25357","he became",2,0,"-1"
"25369","in baseball",2,0,"-1"
"25373","when he",2,0,"-1"
"25374","the manager",2,0,"-1"
"25375","manager of",2,0,"-1"
"25380","baseball league",2,0,"-1"
"25381","league in",2,0,"-1"
"25389","was selected",2,0,"-1"
"25397","professional baseball player",3,0,"-1"
"25406","new york yankees",3,0,"-1"
"25412","major league baseball",3,0,"-1"
"25446","manager of the",3,0,"-1"
"25467","of the year",3,0,"-1"
"25601","1987",1,0,"-1"
"25602","france",1,0,"-1"
"25603","basketball",1,0,"-1"
"25604","plays",1,0,"-1"
"25613","basketball player",2,0,"-1"
"25620","the french",2,0,"-1"
"25634","of the french",3,0,"-1"
"25657","mycena",1,0,"-1"
"25658","maculata",1,0,"-1"
"25661","fruit",1,0,"-1"
"25663","conic",1,0,"-1"
"25668","reaching",1,0,"-1"
"25674","cut",1,0,"-1"
"25679","stem",1,0,"-1"
"25686","properties",1,0,"-1"
"25688","groups",1,0,"-1"
"25705","australian",1,0,"-1"
"25713","1997",1,0,"-1"
"25715","latin",1,0,"-1"
"25716","word",1,0,"-1"
"25718","cap",1,0,"-1"
"25719","varies",1,0,"-1"
"25721","soon",1,0,"-1"
"25725","diameter",1,0,"-1"
"25726","distinct",1,0,"-1"
"25729","individuals",1,0,"-1"
"25730","broad",1,0,"-1"
"25731","low",1,0,"-1"
"25734","curves",1,0,"-1"
"25737","touch",1,0,"-1"
"25742","nearly",1,0,"-1"
"25743","center",1,0,"-1"
"25763","flour",1,0,"-1"
"25768","moderately",1,0,"-1"
"25783","plant",1,0,"-1"
"25784","root",1,0,"-1"
"25789","equal",1,0,"-1"
"25790","width",1,0,"-1"
"25795","turns",1,0,"-1"
"25796","wine",1,0,"-1"
"25805","cells",1,0,"-1"
"25818","walls",1,0,"-1"
"25821","apex",1,0,"-1"
"25823","tissue",1,0,"-1"
"25829","directly",1,0,"-1"
"25833","property",1,0,"-1"
"25835","characteristic",1,0,"-1"
"25844","eastern",1,0,"-1"
"25856","pine",1,0,"-1"
"25857","cones",1,0,"-1"
"25859","italy",1,0,"-1"
"25861","40",1,0,"-1"
"25870","trees",1,0,"-1"
"25872","distribution",1,0,"-1"
"25874","quebec",1,0,"-1"
"25875","south",1,0,"-1"
"25876","mexico",1,0,"-1"
"25878","smith",1,0,"-1"
"25883","pacific",1,0,"-1"
"25886","2006",1,0,"-1"
"25895","the fruit",2,0,"-1"
"25939","the stem",2,0,"-1"
"25947","at its",2,0,"-1"
"25962","in europe",2,0,"-1"
"25981","is known",2,0,"-1"
"25999","the german",2,0,"-1"
"26007","was also",2,0,"-1"
"26009","the australian",2,0,"-1"
"26075","in some",2,0,"-1"
"26114","be seen",2,0,"-1"
"26117","the center",2,0,"-1"
"26149","the margin",2,0,"-1"
"26196","each other",2,0,"-1"
"26205","close to",2,0,"-1"
"26210","reaching the",2,0,"-1"
"26324","and an",2,0,"-1"
"26405","the white",2,0,"-1"
"26480","the north",2,0,"-1"
"26492","in his",2,0,"-1"
"26503","the pacific",2,0,"-1"
"26505","has also",2,0,"-1"
